comment,labeling
여자도 그리 젊은나이는 아니네. ............. 결혼 축하해요~~,1
단아하고 예쁜듯~,1
그래도 신부 20대 아닌거 보니까 건모형이 많이 마음썼다.,1
적나라하게딱올려주시네 ㅋ 추카드려요,1
그다지 젊은 나이도 아니네,1
김건모엄마와 이미지비슷하다.. ㄷㄷ,1
아루 아침에 건모선배에서 건모처남...!!,1
나이차 너무 해요,1
건모씨 결혼 축하드립니다,1
상렬이형도 빨리가자,1
드디어 짝 만나신거 축하요,1
오지라퍼들 개많네 니들이 왜 저사람들을 걱정하고 저사람 애를 걱정해 ㅋㅋ 니들인생이나 걱정해라 왠 오지랖,1
재능이 있고 착하고 예의바르고 ㅋㅋ,1
건모형 56세 아닌가? 남자 나이는 줄이는 여자는 늘리냐ㅋㅋㅋ,1
31살차이 같아보임ㅋ,1
여자분이 나이보다 동안이라 나이차가 더 나 보이긴하네...,1
단아하고 참 이쁘네..행복하게 살기를~ ^^ 김건모 좋겠다 ㅎ,1
의외로 나이 차이 적네,1
여자쪽 신상 너무 뿌려져서 부담시럽겠네 ㅋ 건모형 축하해요,1
엄청 미인인것 같네.. 사진을 저렇게 옆으로 늘려놔도 이쁘네..,1
격하게 축하합니다!!~~~~^^,1
건모형 눈이 높아서 안 갔던 거였구나 축하해,1
김건모씨~~ 결혼 축하해요~~ 재미있게 행복하게 사세요~~^^,1
나도 30대후반인데 진심 50대는 진짜 심했다... 친구 남친 남편들다30대인데... 와...,1
둘이 결혼하겠다는데 니들이 더 난리 ㅋㅋㅋ,1
여자나이 마흔도 결코 적은나이는 아닌데...임신출산하기에도 고위험이고..나이때문에 김건모씨가 너무 혜택본다하거나 욕먹는듯하네요,1
이쁘시다 부디 행복하시길,1
마흔이면 폐경와서 애는 못낳죠??,1
피아노 치는 취미 특기 대화 이런거 통하면나이들어서 평생 반려자로는괜찮지 않나 싶다..생활습관 이런걸로 살면서 부딪히긴 하는데서로 배려하면서 양보하면서 고집 부리지 말고고쳐나가던 각자 생활에 맞춰각방을 써도 되고..내가 그렇게 결혼 했는데 노총각 생활습관 땜에 좀 힘들긴 해도서로 나이가 있어서 그런지시간이 지나니 독립적으로 사는것도 나쁘지 않은듯,1
솔까 여자측 능력이나 외모정도면 39여도 30초 남자 까지는잡을수있음 몸좋고 얼굴 잘생긴놈으로다가 근데 52의 김건모라.. 이건 돈밖에생각이안난다,1
솔직히 저 여자분 정도면 30초 남자도 만나죠. 전 그냥 취향 특이하다고 생각할래요.,1
친정집도 부자일걸요 ㅎ,1
김건모돈보고결혼하나52서면곧죽을커고상속받아절은거하고걸혼하러고,1
둘다 윈윈한거지 남자나 여자나 하고싶은거다해보고 결혼적령기 늦게라도 가는건데 거기에 김건모 능력까지되니 윈윈이지,1
김건모가 한때 유명한 가수였던건 사실이지만 나이차이가 심하네..술중독 수준이던데 뭐가 그리 좋았을까나,1
츅하합니다,1
"아이 초등학교 들어가면 아빠는 60대, 아이 20살때 아빠는 80대. 감당이 되나요. 아이 생각은 없는건가",1
응 아이 초등학교 3학년이면 엄마도 50대야~~ 아이 스물이면 여자도 환갑이고...,1
늦은결혼이긴하지만 앞으론 저정도 나이의 결혼도 많아질듯!좋은 선례가 되길바라고..어린여자 찾지않고 서로의 감정에 충실한 두사람의 사랑이 참 보기좋네요,1
나 결혼한 아줌마거든요? 세상을 그렇게 삐뚤게만보지마. 보는데로 사는거야. 그런편협한 시선으로 사니 안됐네,1
고우시다,1
일반인 얼굴이 왜 연예인 기사에 올라오는거죠? 이건 몰라도 되는거 아닌가요 신상을 왜 공개해요?,1
김건모가 돈만 많은건 아니지 재능에서 오는 매력이 커서 아저씨뻘 김건모 데려오면 난 허락할 듯한데 유머있고 진정성 있고 돈도 있고 더 큰건 재능,1
엄지척~^^ 두분 예쁜 ♡하세요.,1
곧 슈퍼맨이돌아왔다에 나오겠네요 ㅋㅋㅋㅋ,1
대단하네...아무리 돈이 많아도 50대 아저씨랑은..,1
타인의 스스로 행복한 결정을 나이나 다른 무엇으로 평가를 하는건 아닌듯 합니다.그들만의 공감대가 있으니 인연이 필연으로 이어지는가 싶군요.현대 사회에서는 나이는 숫자에 불가한 듯 합니다.우린 그냥 행복하세요~! 하면 될꺼 같습니다.,1
50대 나름이예요..유머있고 동안인 50은 능력없고 매력없는 30대보다 훨~ 나을걸요 ^^,1
일반인에 대한 상세한 기사..? 기사 범위를 벗어난 것 아닌가요?,1
어린여자 타령하길래 20대랑 할줄 알았더니 생각보단 차이 덜나네...ㅋㅋㅋ 축하드려요,1
"13살 차이라도 20대, 30대는 그러려니 하는데. 30대 50대는 좀 아니다. 특히 여자나이가 39세면 보통 많아야 2살 연상 남자를 만나거나 대부분 연하남 만나는데. 대부분 여자들 50대 남자 소개시켜 준다하면 불같이 화낸다. 암튼 여자분 큰 결정하셨네. 후회하지 마시고 이왕 결혼결심하신거 잘 살길 바랍니다.",1
그나마 다행이다. 91년생이 아니라서,1
신기하네 김건모 엄마닮았다 . 여사님닮음,1
정상은 아니구만,1
김건모 = 백종원,1
건모 형님 저도 13살 연하의 여자애를 마음에 두고 있습니다. 형님을 본받아 저도 그녀와 꼭 좋은 결실을 맺겠습니다^^,1
백종원 아재랑 소유진도 딱 저정도 차이남왜 여기서 누가 아깝느니 마니 소리를 하지김건모보다 우리나라에서 스펙 좋은 남자 몇명이나 된다고,1
그래도 백종원은 결혼할때 40대였잖아요.,1
사진마다 얼굴이 다른거 같네...,1
행복시작 축하해요♥️,1
여자분이 동안이시라 엄청 어린 줄 알았는데 그래도 마흔 다 되신 분이구나 김건모 이제 한 가정의 가장이니 술 좀 줄여야 할 듯,1
건모형 결혼 제대로 미모의 13살 연하 능력있는 여자랑 결혼하네 와 대박,1
못생겼네...근데 39살이면 애 낳을수는 있나? 35살 넘으면 시험관아기하는거 아니었나??,1
김건모 얼굴과 나이를 봐라 능력은 둘 다 있다,1
주변에 40대 산모들이 자연임신해서 아기 낳고 건강하게 잘 크고 아이들 몇명 있어요~ 불가능 하진 않습니다~^^,1
저 25살때 첫째 낳을때도 주변 산모분들 나이대가 30~40대 초였어요 불가능하진 않을 것 같아요제 눈엔 여자분 너무 이쁘셔요..,1
이뻐요 건모씨 축하 행복하세요~~~,1
오~~건모형님 ㅋ내와이프랑 11살 차이나는데 이기셨네요ㅋ,1
솔비인줄~,1
김건모씨 정말 축하드립니다. 행복한 가정 이루시길 기도합니다.,1
금방 결혼하는줄 알았는데 한참 남았넉,1
여자가 너무 아까워 ㅠ,1
건모형~축하해용~~^^이제 건모형도 빼박이고 마누라한테 저처럼 다 뜯기고 살꺼에용~~ㅋㄲㅋ,1
악플 다는사람들 남을 비방하면 부메랑으로본인에게 돌아오니 함부로 추한말들 하지마시길~,1
결혼 한 것도 아니고.. 준비준에 파혼하는 경우도 많은데일반인 신상을 이렇게까지 공개할 일인가,1
김건모 기어코 가긴 가는구나..............ㅋㅋㅋㅋ,1
여자도 나이 많어 노산,1
내년에 결혼한다니 40에 결혼하는건데 애낳으려면 지금아니면 늦는데 미쳤다니요 30대초중반도 아니고,1
그냥 돈을 갚았으면 됐잖아 허위사실이라고 발뺌하다 다른 커뮤에서 과거말 나오니까 고소로 입막음 하려는거 안좋게 보인다 요즘 남돌들 별것도 아닌걸로 고소 난리쳐서 대중들 반응도 반감 장난아닌데 아직도 아런 멍청한 전략이 통할거라고 보나 그냥 빨리 돈갚는게 당장 할일인데,1
건모야...임마..내가 니하고 갑장인데 아들 군대갔다..정말로 축하한다..진짜...내일같이 기쁘다...다음은 수홍이 차례인데...좋은 아가씨하나 소개해주라..,1
진심 축하드려요 간만에 존소식이네요,1
이 언니 저렇게만 입어도 입쁘네. 왜 그래요.....질투나게♥,1
연예인은 광대지 공인이 아니에요. 착각은 자유라지만 제대로 아시라구요. .,1
노력은 하기 싫고. 행복하고는 싶고... 북한 가서 살면 딱 맞겠다.,1
"이 분은 맨날 아들 데리고 여기저기 프로에 나오시네요. 전에 EBS에서 부모성적표에서도 나와 이제는 아이 닥달안한다더니 또 여기를 나오다니 

아이는 알아서 잘 하더구만 엄마가 욕심이 많아요",1
방송국에서 섭외했겠죠 편당 얼마받는거로,1
별게 다 잘못이다…,1
밥먹는데 어디쌀인지 누가 농사 지였는지 농군은 옳바른 사람인지 앞으로 다 조사하고 밥먹어라 혹시라도 농사짓는 사람이 조국하고 관련 있으면 밥먹지마라,1
돈 안 갚는 것들은 진짜 답이 없다 얼른 갚아야지 뭐하는거야,1
"황대표보다 김태흠의원이 더 혁신적임!황대표는 혁신이라는 단어를 모르는가?계속 똥볼만 차는것을 볼때 ,보수 지지층은 황대표의 정치경험과 자질이 의심스럽다.말많고 탈많은 영입좀 하지말고, 20대,30대 ,여성등 다양한 연령과 계층에서인재 영입하라!",1
이길수있는보수통합자기희생이있어야한다~^공천혁명 ~,1
니는?,1
"충청권 재선 의원도 싹다 물갈이 대상이다...모두 초선으로.... 그래야 살아난다..지는 재선이라고 지 묻은 똥은 안보이나.,???",1
태흠아....너 홍카한테 혼날려고 작정했냐?.....홍카가 너 말에 1이라도 귀 기울이겠냐?....ㅁ멍ㅁ멍 개짓는 소리로 들리겠지.....,1
김태흠 의원님 응원합니다,1
탄핵 찬성파62명과 신보라 김현정 같은 얼띠기 비례대표의원 전원 사퇴 부탁한다,1
충남 재선 김태흠 의원은 재출마해도 괜찮을듯 싶다.기득권 지키기가 아닌듯함,1
본인도 불출마 선언하면 주장에 힘이 실릴건데 ㅠㅠ그리고 최대 50% 아닌 최소50%가 진짜보수의 마음일텐데,1
이런 양아치새끼가 별을 단거자체가 잘못된거다 이런놈들때문에 똥별소리 듣는다 교활한놈이나 이놈이나 개낀도낀이네,1
살인마 전두환의 귀환을 보는 것 같다..,1
이 분 뽑아주고 싶네. 진정 애국자인데,1
천안이 험지는 아니지만 ㅡㅡ^ 천안시에 출마한다면 한표드릴게요 민주당은 찍을 생각 없으니까 종북정권 OOO들,1
이왕 이렇게 된거....찬주 형이 황교안 엿 먹일려고 작정한듯,1
"20,30대 들먹이지 말았으면 좋겠어",1
"찬주야! 국민이,,,, 특히, 천안시민이 전부 네가 갑질하던 공관병같이 보이냐? 지금까지 갑질해서 모아놓은 노후자금 바닥내고, 죽겠다는 소리하지말고, 손자병법이나 탐독하면서,곱게 늙어라! 알겠냐?",1
멋진...회사일세......................................화이팅입니다..LG,1
대승적인 차원에서 이런거는 박수를 보내고 싶다. 기업의 사회적 공헌 가치창출을 우리 기업들이 100년을 바라보고 했으면한다. 당장 눈앞의 이익도 좋지만 거시적이고 보이지 않는 사회적 봉사로 수십년후의 가치창출이 발생한다는걸 명심들 하길......왜냐하면 이 아이들이 미래의 소비자이기 때문이다.,1
역시 겸손하고 인품있는 집안 혈통은 못속인다. 사랑해요 LG.,1
가전제품은 LG가 최고,1
상속세를 성실히 납부하며 가족 대부분이 현역 복무를 하며 독립운동가를 후원하는 lg,1
문재인 조국 정경심 유시민 공지영 보다는백 배 훌륭하고 양심있는 회장이네 엘지 화이팅,1
구광모 상속세 9215억원 납부. . 이것만 해도 대힌문국에서는 칭찬 받을 만하다. 정도를 걷는 사람한테는 반드시 빛이 있다.,1
이번 기회에 잠자고 있단 대한민국의 저력을 확실히 보여주자,1
"일본걱정할때냐. 중국에서 2차 반도체굴기 38조원을 투자하고 삼성,하이닉스 직원들 끌어모아 반도체 양산에 들어갔고. 중국은 정부에서 대놓고 보조금을 지원해서 삼성,하이닉스 망할때까지 반도체 만들겠다고 선언함",1
삼성 등 대기업이 얼마나 튼실하고 실력 있는지 보여주는 예시가 되었죠. 솔직히 지금 같은 상황에선 정부가 보다 대기업들 적극 지원해줘야하는것이 맞는 것이죠.,1
자칭 보수 자한당 지지자들. 한국 당장 망할것 처럼 정부욕하고 난리치더니 이제는 또 기사가 JTBC라고 안믿네. 그래 조선일보나 계속 보세요.,1
어떤 토착왜구 전문가들이 그랬지반도체 산업 망한다고일본한테 무조건 빌고 용서를구해 소재 수입해야한다고 방송및 신문에 대대적으로 발표했지그 전문가들 지금도 밥처먹고 전문가라고 으시대고 있겠지? 이 기사보면 뭐라고 할까?,1
사람대하는직업을 가지면 마음으로수백명은 살인을 했다실질적으로 옮기지못해서 그렇지개인적으로 좋아했다 이런사람이 실천하는사람이 하나정도는 나와야 말 조심하게될거라고 본인도 술 처먹은 놈때문에 공무원준비했는데 무산이됬다 죽여버리고 싶었는데 용기가없어 마음으로만 살인을 했다만인들에게 욕을 먹겠지만 너무 좋았다,1
사형제 폐지하자는 정치인들 모두 아웃시킵시다.다음 대통령은 사형 집행하겠다는 후보에게 무조건 찍겄다,1
아니 근데 갑질해서 죽였다는 건 결국 살인자의 이야기고 실제로는 또 모르는거 아닌가?,1
왜 우리 세금으로 이런 놈을 평~생 밥 먹여 살려야 하는가..,1
일베는 진짜 사회악이다 벌레보다도 못한 종자들,1
법 믿고 싸가지없이 행동하는놈들 본보기라고 생각된다. 사회생활 하면서 법도 중요하지만 인간적으로 지켜야할 기본적 예의 경우가 있는거다. 얼마나 싸가지 없이 했으면 징역갈 생각하고 죽였것냐?,1
결론은 중국을 믿으면 안된다는거.,1
다른 나라는 그래도 미국은 그러면 안돼지!! 한국과 주한미군을 위해 방어체계 구축하려다가 중국과 사이가 틀어진건데. 그나마 미국 네티즌들이 나서줘서 다행이네.,1
